DOI,Year,Species,Organism Group,Environment,Life Stage,In vitro/in vivo,Sex,Estimated Body Length (cm),Estimated Maximum Ingestible Size (mm),Experiment Type,Exposure Route,Particle Mix?,Negative Control,Reference Particle,Exposure Media,Solvent,Detergent,Temperature (Avg),Exposure Duration (days),Acute/Chronic,Number of Doses,Replicates,Sample Size,Dosing Frequency,Chemicals Added,Plotted Dose Values,Dose Metric,Alignment,Effect,Broad Endpoint Category,Specific Endpoint Category,Endpoint,Level of Biological Organization,Target Cell or Tissue,Effect Metric,Polymer,Shape,Density (g/cm^3),"Density, reported or estimated",Charge,Zeta Potential (mV),Zeta Potential Media,Functional Group,Particle Length (μm),Particle Width (μm),Size Category,Particle Surface Area (μm^2),Particle Volume (μm^3),Particle Mass (mg),Weathered or Biofouled?,Size Validated?,Polymer Validated?,Shape Validated,Particle Source,Sodium Azide Present?,Screened for Chemical Contamination?,Particle Cleaning?,Solvent Rinse,Background Contamination Monitored?,Concentration Validated?,Particle Behavior,Uptake Validated?,Organisms Fed?,zeta_missing,zeta_imputed_by_group,zeta_imputed_by_global,charge_missing,in_vitro_flag,particle_mass_missing,particle_mass_imputed_by_group,particle_mass_imputed_by_global,particle_volume_missing,particle_length_missing,sample_size_missing,estimated_max_ingestible_missing,estimated_body_length_missing
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,4,10.0,1.0,3.0,Not Reported,500.0,µg/mL,Unaligned,Yes,Fitness,Growth,Body Length,Organism,Not Reported,LOEC,Polyvinylchloride,Fragment,1.34,estimated,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.724211985196118e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,4,10.0,1.0,3.0,Not Reported,10.0,µg/mL,Unaligned,No,Fitness,Growth,Body Length,Organism,Not Reported,not_reported,Polyurethane,Fragment,1.19,reported,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.083441986853269e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,4,10.0,1.0,3.0,Not Reported,50.0,µg/mL,Unaligned,No,Fitness,Growth,Body Length,Organism,Not Reported,not_reported,Polyurethane,Fragment,1.19,reported,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.083441986853269e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,4,10.0,1.0,3.0,Not Reported,100.0,µg/mL,Unaligned,No,Fitness,Growth,Body Length,Organism,Not Reported,NOEC,Polyurethane,Fragment,1.19,reported,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.083441986853269e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,4,10.0,1.0,3.0,Not Reported,500.0,µg/mL,Unaligned,Yes,Fitness,Growth,Body Length,Organism,Not Reported,LOEC,Polyurethane,Fragment,1.19,reported,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.083441986853269e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,4,10.0,1.0,3.0,Not Reported,10.0,µg/mL,Unaligned,No,Fitness,Growth,Body Length,Organism,Not Reported,not_reported,Polylactic Acid,Fragment,1.24,reported,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.297031986300885e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,4,10.0,1.0,3.0,Not Reported,50.0,µg/mL,Unaligned,No,Fitness,Growth,Body Length,Organism,Not Reported,not_reported,Polylactic Acid,Fragment,1.24,reported,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.297031986300885e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,4,10.0,1.0,3.0,Not Reported,100.0,µg/mL,Unaligned,No,Fitness,Growth,Body Length,Organism,Not Reported,NOEC,Polylactic Acid,Fragment,1.24,reported,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.297031986300885e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,4,10.0,1.0,3.0,Not Reported,500.0,µg/mL,Unaligned,Yes,Fitness,Growth,Body Length,Organism,Not Reported,LOEC,Polylactic Acid,Fragment,1.24,reported,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.297031986300885e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,1,10.0,1.0,3.0,Not Reported,45.5,µg/mL,Unaligned,No,Fitness,Reproduction,Number of Offspring,Organism,Not Reported,not_reported,Polyvinylchloride,Fragment,1.34,estimated,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.724211985196118e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,1,10.0,1.0,3.0,Not Reported,45.5,µg/mL,Unaligned,No,Fitness,Reproduction,Number of Offspring,Organism,Not Reported,not_reported,Polyvinylchloride,Fragment,1.34,estimated,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.724211985196118e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,1,10.0,1.0,3.0,Not Reported,236.0,µg/mL,Unaligned,Yes,Fitness,Reproduction,Number of Offspring,Organism,Not Reported,not_reported,Polyurethane,Fragment,1.19,reported,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.083441986853269e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,1,10.0,1.0,3.0,Not Reported,236.0,µg/mL,Unaligned,Yes,Fitness,Reproduction,Number of Offspring,Organism,Not Reported,not_reported,Polyurethane,Fragment,1.19,reported,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.083441986853269e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,1,10.0,1.0,3.0,Not Reported,122.0,µg/mL,Unaligned,Yes,Fitness,Reproduction,Number of Offspring,Organism,Not Reported,not_reported,Polylactic Acid,Fragment,1.24,reported,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.297031986300885e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,1,10.0,1.0,3.0,Not Reported,122.0,µg/mL,Unaligned,Yes,Fitness,Reproduction,Number of Offspring,Organism,Not Reported,not_reported,Polylactic Acid,Fragment,1.24,reported,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.297031986300885e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,1,10.0,1.0,3.0,Not Reported,45.5,µg/mL,Unaligned,No,Fitness,Reproduction,Time to Offspring,Organism,Not Reported,not_reported,Polyvinylchloride,Fragment,1.34,estimated,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.724211985196118e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,1,10.0,1.0,3.0,Not Reported,45.5,µg/mL,Unaligned,No,Fitness,Reproduction,Time to Offspring,Organism,Not Reported,not_reported,Polyvinylchloride,Fragment,1.34,estimated,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.724211985196118e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,1,10.0,1.0,3.0,Not Reported,236.0,µg/mL,Unaligned,No,Fitness,Reproduction,Time to Offspring,Organism,Not Reported,not_reported,Polyurethane,Fragment,1.19,reported,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.083441986853269e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,1,10.0,1.0,3.0,Not Reported,236.0,µg/mL,Unaligned,Yes,Fitness,Reproduction,Time to Offspring,Organism,Not Reported,not_reported,Polyurethane,Fragment,1.19,reported,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.083441986853269e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,1,10.0,1.0,3.0,Not Reported,122.0,µg/mL,Unaligned,No,Fitness,Reproduction,Time to Offspring,Organism,Not Reported,not_reported,Polylactic Acid,Fragment,1.24,reported,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.297031986300885e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,1,10.0,1.0,3.0,Not Reported,122.0,µg/mL,Unaligned,No,Fitness,Reproduction,Time to Offspring,Organism,Not Reported,not_reported,Polylactic Acid,Fragment,1.24,reported,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.297031986300885e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,1,10.0,1.0,3.0,Not Reported,45.5,µg/mL,Unaligned,No,Fitness,Mortality,Mortality,Organism,Not Reported,not_reported,Polyvinylchloride,Fragment,1.34,estimated,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.724211985196118e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,1,10.0,1.0,3.0,Not Reported,45.5,µg/mL,Unaligned,No,Fitness,Mortality,Mortality,Organism,Not Reported,not_reported,Polyvinylchloride,Fragment,1.34,estimated,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.724211985196118e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,1,10.0,1.0,3.0,Not Reported,236.0,µg/mL,Unaligned,No,Fitness,Mortality,Mortality,Organism,Not Reported,not_reported,Polyurethane,Fragment,1.19,reported,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.083441986853269e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,1,10.0,1.0,3.0,Not Reported,236.0,µg/mL,Unaligned,No,Fitness,Mortality,Mortality,Organism,Not Reported,not_reported,Polyurethane,Fragment,1.19,reported,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.083441986853269e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,1,10.0,1.0,3.0,Not Reported,122.0,µg/mL,Unaligned,Yes,Fitness,Mortality,Mortality,Organism,Not Reported,not_reported,Polylactic Acid,Fragment,1.24,reported,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.297031986300885e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.1016/j.envpol.2020.115392,2020,Daphnia magna,Crustacea,Freshwater,juvenile,In Vivo,unknown,0.5,0.3411205482812773,Particle Only,water,No,Y,Y,artificial_medium,Not Reported,Not Reported,20.0,21.0,Chronic,1,10.0,1.0,3.0,Not Reported,122.0,µg/mL,Unaligned,Yes,Fitness,Mortality,Mortality,Organism,Not Reported,not_reported,Polylactic Acid,Fragment,1.24,reported,unknown,-12.4,not_reported,not_reported,59.0,45.43,1µm < 100µm,6274.553917390389,42717.999889523264,5.297031986300885e-05,No,yes,yes,yes,lab,no,yes,unknown,unknown,no,yes,Not Evaluated,yes,yes,1,0,1,1,False,0,0,0,0,0,0,0,0
10.3390/app11083352,2021,Artemia salina,Crustacea,Marine,early,In Vivo,unknown,0.14,0.1038719292802847,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,24.0,7.0,Acute,5,3.0,5.0,1.0,Not Reported,0.0005602506898901799,µg/mL,Unaligned,No,Fitness,Mortality,Mortality,Organism,Not Reported,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,10.0,10.0,1µm < 100µm,314.1592653589794,523.5987755982989,5.602506898901799e-07,No,no,no,yes,commercial,unknown,no,unknown,unknown,no,no,none,yes,yes,1,1,0,1,False,0,0,0,0,0,0,0,0
10.3390/app11083352,2021,Artemia salina,Crustacea,Marine,early,In Vivo,unknown,0.14,0.1038719292802847,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,24.0,7.0,Acute,5,3.0,5.0,1.0,Not Reported,0.0056025068989017,µg/mL,Unaligned,No,Fitness,Mortality,Mortality,Organism,Not Reported,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,10.0,10.0,1µm < 100µm,314.1592653589794,523.5987755982989,5.602506898901799e-07,No,no,no,yes,commercial,unknown,no,unknown,unknown,no,no,none,yes,yes,1,1,0,1,False,0,0,0,0,0,0,0,0
10.3390/app11083352,2021,Artemia salina,Crustacea,Marine,early,In Vivo,unknown,0.14,0.1038719292802847,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,24.0,7.0,Acute,5,3.0,5.0,1.0,Not Reported,0.0560250689890179,µg/mL,Unaligned,No,Fitness,Mortality,Mortality,Organism,Not Reported,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,10.0,10.0,1µm < 100µm,314.1592653589794,523.5987755982989,5.602506898901799e-07,No,no,no,yes,commercial,unknown,no,unknown,unknown,no,no,none,yes,yes,1,1,0,1,False,0,0,0,0,0,0,0,0
10.3390/app11083352,2021,Artemia salina,Crustacea,Marine,early,In Vivo,unknown,0.14,0.1038719292802847,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,24.0,7.0,Acute,5,3.0,5.0,1.0,Not Reported,0.5602506898901799,µg/mL,Unaligned,No,Fitness,Mortality,Mortality,Organism,Not Reported,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,10.0,10.0,1µm < 100µm,314.1592653589794,523.5987755982989,5.602506898901799e-07,No,no,no,yes,commercial,unknown,no,unknown,unknown,no,no,none,yes,yes,1,1,0,1,False,0,0,0,0,0,0,0,0
10.3390/app11083352,2021,Artemia salina,Crustacea,Marine,early,In Vivo,unknown,0.14,0.1038719292802847,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,24.0,7.0,Acute,5,3.0,5.0,1.0,Not Reported,5.602506898901798,µg/mL,Unaligned,No,Fitness,Mortality,Mortality,Organism,Not Reported,HONEC,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,10.0,10.0,1µm < 100µm,314.1592653589794,523.5987755982989,5.602506898901799e-07,No,no,no,yes,commercial,unknown,no,unknown,unknown,no,no,none,yes,yes,1,1,0,1,False,0,0,0,0,0,0,0,0
10.3390/app11083352,2021,Artemia salina,Crustacea,Marine,early,In Vivo,unknown,0.14,0.1038719292802847,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,24.0,7.0,Acute,5,3.0,5.0,1.0,Not Reported,0.0005602506898901799,µg/mL,Unaligned,No,Fitness,Mortality,Mortality,Organism,Not Reported,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,10.0,10.0,1µm < 100µm,314.1592653589794,523.5987755982989,5.602506898901799e-07,No,no,no,yes,commercial,unknown,no,unknown,unknown,no,no,none,yes,no,1,1,0,1,False,0,0,0,0,0,0,0,0
10.3390/app11083352,2021,Artemia salina,Crustacea,Marine,early,In Vivo,unknown,0.14,0.1038719292802847,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,24.0,7.0,Acute,5,3.0,5.0,1.0,Not Reported,0.0056025068989017,µg/mL,Unaligned,No,Fitness,Mortality,Mortality,Organism,Not Reported,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,10.0,10.0,1µm < 100µm,314.1592653589794,523.5987755982989,5.602506898901799e-07,No,no,no,yes,commercial,unknown,no,unknown,unknown,no,no,none,yes,no,1,1,0,1,False,0,0,0,0,0,0,0,0
10.3390/app11083352,2021,Artemia salina,Crustacea,Marine,early,In Vivo,unknown,0.14,0.1038719292802847,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,24.0,7.0,Acute,5,3.0,5.0,1.0,Not Reported,0.0560250689890179,µg/mL,Unaligned,No,Fitness,Mortality,Mortality,Organism,Not Reported,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,10.0,10.0,1µm < 100µm,314.1592653589794,523.5987755982989,5.602506898901799e-07,No,no,no,yes,commercial,unknown,no,unknown,unknown,no,no,none,yes,no,1,1,0,1,False,0,0,0,0,0,0,0,0
10.3390/app11083352,2021,Artemia salina,Crustacea,Marine,early,In Vivo,unknown,0.14,0.1038719292802847,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,24.0,7.0,Acute,5,3.0,5.0,1.0,Not Reported,0.5602506898901799,µg/mL,Unaligned,No,Fitness,Mortality,Mortality,Organism,Not Reported,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,10.0,10.0,1µm < 100µm,314.1592653589794,523.5987755982989,5.602506898901799e-07,No,no,no,yes,commercial,unknown,no,unknown,unknown,no,no,none,yes,no,1,1,0,1,False,0,0,0,0,0,0,0,0
10.3390/app11083352,2021,Artemia salina,Crustacea,Marine,early,In Vivo,unknown,0.14,0.1038719292802847,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,24.0,7.0,Acute,5,3.0,5.0,1.0,Not Reported,5.602506898901798,µg/mL,Unaligned,No,Fitness,Mortality,Mortality,Organism,Not Reported,HONEC,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,10.0,10.0,1µm < 100µm,314.1592653589794,523.5987755982989,5.602506898901799e-07,No,no,no,yes,commercial,unknown,no,unknown,unknown,no,no,none,yes,no,1,1,0,1,False,0,0,0,0,0,0,0,0
10.3390/app11083352,2021,Artemia salina,Crustacea,Marine,early,In Vivo,unknown,0.14,0.1038719292802847,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,24.0,7.0,Acute,5,3.0,5.0,1.0,Not Reported,0.0005602506898901799,µg/mL,Unaligned,No,Fitness,Growth,Length,Organism,Not Reported,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,10.0,10.0,1µm < 100µm,314.1592653589794,523.5987755982989,5.602506898901799e-07,No,no,no,yes,commercial,unknown,no,unknown,unknown,no,no,none,yes,yes,1,1,0,1,False,0,0,0,0,0,0,0,0
10.3390/app11083352,2021,Artemia salina,Crustacea,Marine,early,In Vivo,unknown,0.14,0.1038719292802847,Particle Only,water,No,Yes,No,artificial_medium,Not Reported,Not Reported,24.0,7.0,Acute,5,3.0,5.0,1.0,Not Reported,0.0056025068989017,µg/mL,Unaligned,No,Fitness,Growth,Length,Organism,Not Reported,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-12.4,not_reported,not_reported,10.0,10.0,1µm < 100µm,314.1592653589794,523.5987755982989,5.602506898901799e-07,No,no,no,yes,commercial,unknown,no,unknown,unknown,no,no,none,yes,yes,1,1,0,1,False,0,0,0,0,0,0,0,0
